SENATE 2018 IN WISCONSIN
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Senate,Wisconsin,20121106,"37,660",OCONTO,"10,032","Thompson, Tommy G.",Challenger,"8,792","Baldwin, Tammy",Challenger,I,502,"Kexel, Joseph",Challenger,209,"1,240",R,2.57,53.29,46.71,,,"Allen, Nimrod III (Independent) 189; Scattered Write-Ins (Write-in) 20"
Senate,Wisconsin,20121106,"35,998",ONEIDA,"10,183","Thompson, Tommy G.",Challenger,"10,047","Baldwin, Tammy",Challenger,I,706,"Kexel, Joseph",Challenger,263,136,R,3.33,50.34,49.66,,,"Allen, Nimrod III (Independent) 223; Scattered Write-Ins (Write-in) 40"
Senate,Wisconsin,20121106,"176,695",OUTAGAMIE,"46,212","Thompson, Tommy G.",Challenger,"43,297","Baldwin, Tammy",Challenger,I,"2,541","Kexel, Joseph",Challenger,878,"2,915",R,2.73,51.63,48.37,,,"Allen, Nimrod III (Independent) 770; Scattered Write-Ins (Write-in) 108"
Senate,Wisconsin,20121106,"86,395",OZAUKEE,"35,463","Thompson, Tommy G.",Challenger,"18,285","Baldwin, Tammy",Challenger,I,"1,059","Kexel, Joseph",Challenger,243,"17,178",R,1.92,65.98,34.02,,,"Allen, Nimrod III (Independent) 171; Scattered Write-Ins (Write-in) 72"
Senate,Wisconsin,20121106,"7,469",PEPIN,"1,702","Thompson, Tommy G.",Challenger,"1,812","Baldwin, Tammy",Challenger,I,64,"Kexel, Joseph",Challenger,14,110,D,1.78,48.43,51.57,,,"Allen, Nimrod III (Independent) 13; Scattered Write-Ins (Write-in) 1"
Senate,Wisconsin,20121106,"41,019",PIERCE,"9,850","Thompson, Tommy G.",Challenger,"10,254","Baldwin, Tammy",Challenger,I,364,"Kexel, Joseph",Challenger,138,404,D,1.77,49.00,51.00,,,"Allen, Nimrod III (Independent) 126; Scattered Write-Ins (Write-in) 12"
Senate,Wisconsin,20121106,"44,205",POLK,"11,310","Thompson, Tommy G.",Challenger,"10,192","Baldwin, Tammy",Challenger,I,483,"Kexel, Joseph",Challenger,159,"1,118",R,2.18,52.60,47.40,,,"Allen, Nimrod III (Independent) 140; Scattered Write-Ins (Write-in) 19"
Senate,Wisconsin,20121106,"70,019",PORTAGE,"15,710","Thompson, Tommy G.",Challenger,"21,469","Baldwin, Tammy",Challenger,I,709,"Kexel, Joseph",Challenger,386,"5,759",D,1.85,42.26,57.74,,,"Allen, Nimrod III (Independent) 322; Scattered Write-Ins (Write-in) 64"
Senate,Wisconsin,20121106,"14,159",PRICE,"3,623","Thompson, Tommy G.",Challenger,"3,832","Baldwin, Tammy",Challenger,I,211,"Kexel, Joseph",Challenger,64,209,D,2.73,48.60,51.40,,,"Allen, Nimrod III (Independent) 61; Scattered Write-Ins (Write-in) 3"
Senate,Wisconsin,20121106,"195,408",RACINE,"47,030","Thompson, Tommy G.",Challenger,"51,630","Baldwin, Tammy",Challenger,I,"2,109","Kexel, Joseph",Challenger,693,"4,600",D,2.08,47.67,52.33,,,"Allen, Nimrod III (Independent) 596; Scattered Write-Ins (Write-in) 97"
Senate,Wisconsin,20121106,"18,021",RICHLAND,"3,786","Thompson, Tommy G.",Challenger,"4,504","Baldwin, Tammy",Challenger,I,116,"Kexel, Joseph",Challenger,31,718,D,1.37,45.67,54.33,,,"Allen, Nimrod III (Independent) 27; Scattered Write-Ins (Write-in) 4"
Senate,Wisconsin,20121106,"160,331",ROCK,"30,010","Thompson, Tommy G.",Challenger,"46,892","Baldwin, Tammy",Challenger,I,"1,859","Kexel, Joseph",Challenger,482,"16,882",D,2.35,39.02,60.98,,,"Allen, Nimrod III (Independent) 408; Scattered Write-Ins (Write-in) 74"
Senate,Wisconsin,20121106,"14,755",RUSK,"3,393","Thompson, Tommy G.",Challenger,"3,298","Baldwin, Tammy",Challenger,I,242,"Kexel, Joseph",Challenger,110,95,R,3.44,50.71,49.29,,,"Allen, Nimrod III (Independent) 103; Scattered Write-Ins (Write-in) 7"
Senate,Wisconsin,20121106,"61,976",SAUK,"13,565","Thompson, Tommy G.",Challenger,"17,247","Baldwin, Tammy",Challenger,I,638,"Kexel, Joseph",Challenger,149,"3,682",D,2.02,44.03,55.97,,,"Allen, Nimrod III (Independent) 121; Scattered Write-Ins (Write-in) 28"
Senate,Wisconsin,20121106,"16,557",SAWYER,"4,163","Thompson, Tommy G.",Challenger,"4,445","Baldwin, Tammy",Challenger,I,100,"Kexel, Joseph",Challenger,31,282,D,1.14,48.36,51.64,,,"Allen, Nimrod III (Independent) 25; Scattered Write-Ins (Write-in) 6"
Senate,Wisconsin,20121106,"41,949",SHAWANO,"10,417","Thompson, Tommy G.",Challenger,"8,755","Baldwin, Tammy",Challenger,I,503,"Kexel, Joseph",Challenger,177,"1,662",R,2.53,54.33,45.67,,,"Allen, Nimrod III (Independent) 155; Scattered Write-Ins (Write-in) 22"
Senate,Wisconsin,20121106,"115,507",SHEBOYGAN,"33,472","Thompson, Tommy G.",Challenger,"26,284","Baldwin, Tammy",Challenger,I,"1,586","Kexel, Joseph",Challenger,424,"7,188",R,2.57,56.01,43.99,,,"Allen, Nimrod III (Independent) 359; Scattered Write-Ins (Write-in) 65"
Senate,Wisconsin,20121106,"84,345",ST. CROIX,"24,347","Thompson, Tommy G.",Challenger,"20,053","Baldwin, Tammy",Challenger,I,984,"Kexel, Joseph",Challenger,188,"4,294",R,2.16,54.84,45.16,,,"Allen, Nimrod III (Independent) 149; Scattered Write-Ins (Write-in) 39"
Senate,Wisconsin,20121106,"20,689",TAYLOR,"5,049","Thompson, Tommy G.",Challenger,"3,859","Baldwin, Tammy",Challenger,I,270,"Kexel, Joseph",Challenger,102,"1,190",R,2.91,56.68,43.32,,,"Allen, Nimrod III (Independent) 99; Scattered Write-Ins (Write-in) 3"
Senate,Wisconsin,20121106,"28,816",TREMPEALEAU,"5,699","Thompson, Tommy G.",Challenger,"7,144","Baldwin, Tammy",Challenger,I,297,"Kexel, Joseph",Challenger,83,"1,445",D,2.25,44.37,55.63,,,"Allen, Nimrod III (Independent) 78; Scattered Write-Ins (Write-in) 5"
Senate,Wisconsin,20121106,"29,773",VERNON,"6,051","Thompson, Tommy G.",Challenger,"7,543","Baldwin, Tammy",Challenger,I,327,"Kexel, Joseph",Challenger,101,"1,492",D,2.33,44.51,55.49,,,"Allen, Nimrod III (Independent) 93; Scattered Write-Ins (Write-in) 8"
Senate,Wisconsin,20121106,"21,430",VILAS,"7,308","Thompson, Tommy G.",Challenger,"5,762","Baldwin, Tammy",Challenger,I,375,"Kexel, Joseph",Challenger,81,"1,546",R,2.77,55.91,44.09,,,"Allen, Nimrod III (Independent) 59; Scattered Write-Ins (Write-in) 22"
Senate,Wisconsin,20121106,"102,228",WALWORTH,"28,069","Thompson, Tommy G.",Challenger,"21,390","Baldwin, Tammy",Challenger,I,"1,588","Kexel, Joseph",Challenger,329,"6,679",R,3.09,56.75,43.25,,,"Allen, Nimrod III (Independent) 237; Scattered Write-Ins (Write-in) 92"
Senate,Wisconsin,20121106,"15,911",WASHBURN,"4,442","Thompson, Tommy G.",Challenger,"4,405","Baldwin, Tammy",Challenger,I,140,"Kexel, Joseph",Challenger,50,37,R,1.55,50.21,49.79,,,"Allen, Nimrod III (Independent) 50; Scattered Write-Ins (Write-in) 0"
Senate,Wisconsin,20121106,"131,887",WASHINGTON,"52,950","Thompson, Tommy G.",Challenger,"22,702","Baldwin, Tammy",Challenger,I,"1,745","Kexel, Joseph",Challenger,390,"30,248",R,2.24,69.99,30.01,,,"Allen, Nimrod III (Independent) 275; Scattered Write-Ins (Write-in) 115"
Senate,Wisconsin,20121106,"389,891",WAUKESHA,"159,450","Thompson, Tommy G.",Challenger,"75,408","Baldwin, Tammy",Challenger,I,"4,098","Kexel, Joseph",Challenger,"1,186","84,042",R,1.71,67.89,32.11,,,"Allen, Nimrod III (Independent) 963; Scattered Write-Ins (Write-in) 223"
Senate,Wisconsin,20121106,"52,410",WAUPACA,"13,601","Thompson, Tommy G.",Challenger,"11,011","Baldwin, Tammy",Challenger,I,651,"Kexel, Joseph",Challenger,210,"2,590",R,2.56,55.26,44.74,,,"Allen, Nimrod III (Independent) 173; Scattered Write-Ins (Write-in) 37"
Senate,Wisconsin,20121106,"24,496",WAUSHARA,"6,239","Thompson, Tommy G.",Challenger,"5,213","Baldwin, Tammy",Challenger,I,283,"Kexel, Joseph",Challenger,87,"1,026",R,2.39,54.48,45.52,,,"Allen, Nimrod III (Independent) 77; Scattered Write-Ins (Write-in) 10"
Senate,Wisconsin,20121106,"166,994",WINNEBAGO,"41,545","Thompson, Tommy G.",Challenger,"42,782","Baldwin, Tammy",Challenger,I,"2,608","Kexel, Joseph",Challenger,606,"1,237",D,2.98,49.27,50.73,,,"Allen, Nimrod III (Independent) 409; Scattered Write-Ins (Write-in) 197"
Senate,Wisconsin,20121106,"74,749",WOOD,"18,052","Thompson, Tommy G.",Challenger,"18,748","Baldwin, Tammy",Challenger,I,959,"Kexel, Joseph",Challenger,373,696,D,2.51,49.05,50.95,,,"Allen, Nimrod III (Independent) 333; Scattered Write-Ins (Write-in) 40"
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
"5,686,986",Wisconsin,"3,009,411","1,380,126","1,547,104","62,240","19,941","166,978",D,"166,978",D,45.86,51.41,2.07,.66,47.15,52.85
,
,
,
SENATE 2010 IN WISCONSIN
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Senate,Wisconsin,20101102,"18,643",ADAMS,"3,761","Johnson, Ron",Challenger,"3,349","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,102,412,R,.00,52.90,47.10,,,
Senate,Wisconsin,20101102,"16,866",ASHLAND,"2,156","Johnson, Ron",Challenger,"3,734","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,89,"1,578",D,.00,36.60,63.40,,,
Senate,Wisconsin,20101102,"44,963",BARRON,"8,446","Johnson, Ron",Challenger,"6,855","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,463,"1,591",R,.00,55.20,44.80,,,
Senate,Wisconsin,20101102,"15,013",BAYFIELD,"2,882","Johnson, Ron",Challenger,"4,270","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,129,"1,388",D,.00,40.30,59.70,,,
Senate,Wisconsin,20101102,"226,778",BROWN,"50,748","Johnson, Ron",Challenger,"37,374","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,937,"13,374",R,.00,57.59,42.41,,,
Senate,Wisconsin,20101102,"13,804",BUFFALO,"2,631","Johnson, Ron",Challenger,"2,196","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,92,435,R,.00,54.51,45.49,,,
Senate,Wisconsin,20101102,"15,674",BURNETT,"3,452","Johnson, Ron",Challenger,"2,550","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,129,902,R,.00,57.51,42.49,,,
Senate,Wisconsin,20101102,"40,631",CALUMET,"11,224","Johnson, Ron",Challenger,"7,156","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,236,"4,068",R,.00,61.07,38.93,,,
Senate,Wisconsin,20101102,"55,195",CHIPPEWA,"11,801","Johnson, Ron",Challenger,"9,173","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,364,"2,628",R,.00,56.26,43.74,,,
Senate,Wisconsin,20101102,"33,557",CLARK,"6,163","Johnson, Ron",Challenger,"4,183","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,295,"1,980",R,.00,59.57,40.43,,,
Senate,Wisconsin,20101102,"52,468",COLUMBIA,"10,748","Johnson, Ron",Challenger,"10,525","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,234,223,R,.00,50.52,49.48,,,
Senate,Wisconsin,20101102,"17,243",CRAWFORD,"2,792","Johnson, Ron",Challenger,"3,145","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,93,353,D,.00,47.03,52.97,,,
Senate,Wisconsin,20101102,"426,526",DANE,"65,894","Johnson, Ron",Challenger,"153,912","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,"1,639","88,018",D,.00,29.98,70.02,,,
Senate,Wisconsin,20101102,"85,897",DODGE,"20,503","Johnson, Ron",Challenger,"10,421","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,326,"10,082",R,.00,66.30,33.70,,,
Senate,Wisconsin,20101102,"27,961",DOOR,"7,081","Johnson, Ron",Challenger,"6,809","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,118,272,R,.00,50.98,49.02,,,
Senate,Wisconsin,20101102,"43,287",DOUGLAS,"6,289","Johnson, Ron",Challenger,"8,653","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,310,"2,364",D,.00,42.09,57.91,,,
Senate,Wisconsin,20101102,"39,858",DUNN,"7,224","Johnson, Ron",Challenger,"6,087","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,311,"1,137",R,.00,54.27,45.73,,,
Senate,Wisconsin,20101102,"93,142",EAU CLAIRE,"17,946","Johnson, Ron",Challenger,"18,916","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,542,970,D,.00,48.68,51.32,,,
Senate,Wisconsin,20101102,"5,088",FLORENCE,"1,187","Johnson, Ron",Challenger,645,"Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,19,542,R,.00,64.79,35.21,,,
Senate,Wisconsin,20101102,"97,296",FOND DU LAC,"24,867","Johnson, Ron",Challenger,"12,834","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,397,"12,033",R,.00,65.96,34.04,,,
Senate,Wisconsin,20101102,"10,024",FOREST,"1,722","Johnson, Ron",Challenger,"1,687","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,30,35,R,.00,50.51,49.49,,,
Senate,Wisconsin,20101102,"49,597",GRANT,"8,472","Johnson, Ron",Challenger,"7,948","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,306,524,R,.00,51.60,48.40,,,
Senate,Wisconsin,20101102,"33,647",GREEN,"6,102","Johnson, Ron",Challenger,"7,045","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,152,943,D,.00,46.41,53.59,,,
Senate,Wisconsin,20101102,"19,105",GREEN LAKE,"4,693","Johnson, Ron",Challenger,"2,249","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,92,"2,444",R,.00,67.60,32.40,,,
Senate,Wisconsin,20101102,"22,780",IOWA,"3,730","Johnson, Ron",Challenger,"4,974","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,83,"1,244",D,.00,42.85,57.15,,,
Senate,Wisconsin,20101102,"6,861",IRON,"1,321","Johnson, Ron",Challenger,"1,175","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,18,146,R,.00,52.92,47.08,,,
Senate,Wisconsin,20101102,"19,100",JACKSON,"3,438","Johnson, Ron",Challenger,"3,301","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,96,137,R,.00,51.02,48.98,,,
Senate,Wisconsin,20101102,"74,021",JEFFERSON,"18,801","Johnson, Ron",Challenger,"12,344","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,459,"6,457",R,.00,60.37,39.63,,,
Senate,Wisconsin,20101102,"24,316",JUNEAU,"4,594","Johnson, Ron",Challenger,"3,311","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,110,"1,283",R,.00,58.12,41.88,,,
Senate,Wisconsin,20101102,"149,577",KENOSHA,"25,479","Johnson, Ron",Challenger,"22,996","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,625,"2,483",R,.00,52.56,47.44,,,
Senate,Wisconsin,20101102,"20,187",KEWAUNEE,"4,612","Johnson, Ron",Challenger,"3,470","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,160,"1,142",R,.00,57.07,42.93,,,
Senate,Wisconsin,20101102,"107,120",LA CROSSE,"20,481","Johnson, Ron",Challenger,"21,316","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,573,835,D,.00,49.00,51.00,,,
Senate,Wisconsin,20101102,"16,137",LAFAYETTE,"2,891","Johnson, Ron",Challenger,"2,693","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,72,198,R,.00,51.77,48.23,,,
Senate,Wisconsin,20101102,"20,740",LANGLADE,"4,432","Johnson, Ron",Challenger,"2,883","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,84,"1,549",R,.00,60.59,39.41,,,
Senate,Wisconsin,20101102,"29,641",LINCOLN,"6,202","Johnson, Ron",Challenger,"4,946","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,236,"1,256",R,.00,55.63,44.37,,,
Senate,Wisconsin,20101102,"82,887",MANITOWOC,"17,713","Johnson, Ron",Challenger,"12,458","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,414,"5,255",R,.00,58.71,41.29,,,
Senate,Wisconsin,20101102,"125,834",MARATHON,"27,716","Johnson, Ron",Challenger,"21,160","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,834,"6,556",R,.00,56.71,43.29,,,
Senate,Wisconsin,20101102,"43,384",MARINETTE,"8,317","Johnson, Ron",Challenger,"6,214","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,144,"2,103",R,.00,57.24,42.76,,,
Senate,Wisconsin,20101102,"15,832",MARQUETTE,"3,525","Johnson, Ron",Challenger,"2,430","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,79,"1,095",R,.00,59.19,40.81,,,
Senate,Wisconsin,20101102,"4,562",MENOMINEE,159,"Johnson, Ron",Challenger,595,"Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,7,436,D,.00,21.09,78.91,,,
Senate,Wisconsin,20101102,"940,164",MILWAUKEE,"129,839","Johnson, Ron",Challenger,"209,394","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,"2,330","79,555",D,.00,38.27,61.73,,,
Senate,Wisconsin,20101102,"40,899",MONROE,"7,518","Johnson, Ron",Challenger,"5,433","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,302,"2,085",R,.00,58.05,41.95,,,
Senate,Wisconsin,20101102,"35,634",OCONTO,"8,191","Johnson, Ron",Challenger,"5,387","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,195,"2,804",R,.00,60.33,39.67,,,
Senate,Wisconsin,20101102,"36,776",ONEIDA,"8,610","Johnson, Ron",Challenger,"7,008","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,340,"1,602",R,.00,55.13,44.87,,,
Senate,Wisconsin,20101102,"160,971",OUTAGAMIE,"36,190","Johnson, Ron",Challenger,"28,758","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,793,"7,432",R,.00,55.72,44.28,,,
Senate,Wisconsin,20101102,"82,317",OZAUKEE,"29,753","Johnson, Ron",Challenger,"13,496","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,202,"16,257",R,.00,68.79,31.21,,,
Senate,Wisconsin,20101102,"7,213",PEPIN,"1,280","Johnson, Ron",Challenger,"1,118","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,33,162,R,.00,53.38,46.62,,,
Senate,Wisconsin,20101102,"36,804",PIERCE,"7,093","Johnson, Ron",Challenger,"5,973","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,329,"1,120",R,.00,54.29,45.71,,,
Senate,Wisconsin,20101102,"41,319",POLK,"8,719","Johnson, Ron",Challenger,"5,884","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,364,"2,835",R,.00,59.71,40.29,,,
Senate,Wisconsin,20101102,"67,182",PORTAGE,"12,647","Johnson, Ron",Challenger,"14,820","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,338,"2,173",D,.00,46.04,53.96,,,
Senate,Wisconsin,20101102,"15,822",PRICE,"3,222","Johnson, Ron",Challenger,"3,089","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,135,133,R,.00,51.05,48.95,,,
Senate,Wisconsin,20101102,"188,831",RACINE,"40,761","Johnson, Ron",Challenger,"31,779","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,622,"8,982",R,.00,56.19,43.81,,,
Senate,Wisconsin,20101102,"17,924",RICHLAND,"3,294","Johnson, Ron",Challenger,"2,980","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,52,314,R,.00,52.50,47.50,,,
Senate,Wisconsin,20101102,"152,307",ROCK,"23,181","Johnson, Ron",Challenger,"28,361","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,873,"5,180",D,.00,44.97,55.03,,,
Senate,Wisconsin,20101102,"15,347",RUSK,"2,988","Johnson, Ron",Challenger,"2,363","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,120,625,R,.00,55.84,44.16,,,
Senate,Wisconsin,20101102,"55,225",SAUK,"10,856","Johnson, Ron",Challenger,"11,188","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,348,332,D,.00,49.25,50.75,,,
Senate,Wisconsin,20101102,"16,196",SAWYER,"3,701","Johnson, Ron",Challenger,"2,743","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,70,958,R,.00,57.43,42.57,,,
Senate,Wisconsin,20101102,"40,664",SHAWANO,"8,772","Johnson, Ron",Challenger,"5,504","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,215,"3,268",R,.00,61.45,38.55,,,
Senate,Wisconsin,20101102,"112,646",SHEBOYGAN,"29,359","Johnson, Ron",Challenger,"17,175","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,486,"12,184",R,.00,63.09,36.91,,,
Senate,Wisconsin,20101102,"63,155",ST. CROIX,"17,162","Johnson, Ron",Challenger,"10,585","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,476,"6,577",R,.00,61.85,38.15,,,
Senate,Wisconsin,20101102,"19,680",TAYLOR,"4,085","Johnson, Ron",Challenger,"2,596","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,165,"1,489",R,.00,61.14,38.86,,,
Senate,Wisconsin,20101102,"27,010",TREMPEALEAU,"5,027","Johnson, Ron",Challenger,"4,979","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,147,48,R,.00,50.24,49.76,,,
Senate,Wisconsin,20101102,"28,056",VERNON,"5,323","Johnson, Ron",Challenger,"5,547","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,176,224,D,.00,48.97,51.03,,,
Senate,Wisconsin,20101102,"21,033",VILAS,"6,552","Johnson, Ron",Challenger,"3,949","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,111,"2,603",R,.00,62.39,37.61,,,
Senate,Wisconsin,20101102,"93,759",WALWORTH,"22,432","Johnson, Ron",Challenger,"12,380","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,389,"10,052",R,.00,64.44,35.56,,,
Senate,Wisconsin,20101102,"16,036",WASHBURN,"3,485","Johnson, Ron",Challenger,"2,957","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,99,528,R,.00,54.10,45.90,,,
Senate,Wisconsin,20101102,"117,493",WASHINGTON,"44,107","Johnson, Ron",Challenger,"14,645","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,326,"29,462",R,.00,75.07,24.93,,,
Senate,Wisconsin,20101102,"360,767",WAUKESHA,"134,051","Johnson, Ron",Challenger,"53,492","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,"1,331","80,559",R,.00,71.48,28.52,,,
Senate,Wisconsin,20101102,"51,731",WAUPACA,"10,731","Johnson, Ron",Challenger,"7,062","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,204,"3,669",R,.00,60.31,39.69,,,
Senate,Wisconsin,20101102,"23,154",WAUSHARA,"5,248","Johnson, Ron",Challenger,"3,290","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,117,"1,958",R,.00,61.47,38.53,,,
Senate,Wisconsin,20101102,"156,763",WINNEBAGO,"33,967","Johnson, Ron",Challenger,"26,869","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,666,"7,098",R,.00,55.83,44.17,,,
Senate,Wisconsin,20101102,"75,555",WOOD,"15,660","Johnson, Ron",Challenger,"12,172","Feingold, Russell D.",Incumbent,N/A,N/A,N/A,N/A,621,"3,488",R,.00,56.27,43.73,,,
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
"5,363,675",Wisconsin,"2,171,331","1,125,999","1,020,958",N/A,"24,374","105,041",R,"105,041",R,51.86,47.02,.00,1.12,52.45,47.55
,
,
,
SENATE 2008 IN WISCONSIN
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
,Wisconsin,,N/A,N/A,N/A,N/A,0,N/A,0,N,.00,.00,.00,.00,.00,.00
,
,
,
SENATE 2006 IN WISCONSIN
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Senate,Wisconsin,20061107,"18,643",ADAMS,"1,979","Lorge, Robert Gerald",Challenger,"5,635","Kohl, Herbert H.",Incumbent,N/A,N/A,N/A,N/A,148,"3,656",D,.00,25.99,74.01,,,
Senate,Wisconsin,20061107,"16,866",ASHLAND,"1,327","Lorge, Robert Gerald",Challenger,"4,579","Kohl, Herbert H.",Incumbent,N/A,N/A,N/A,N/A,222,"3,252",D,.00,22.47,77.53,,,
